cast_row_id,movie_id,person_id,actor_name,character_name,cast_order
12889,228161,60741,April Winchell,Boov (voice),9
12890,10189,19274,Seth Rogen,Dale Denton,0
12891,10189,17051,James Franco,Saul Silver,1
12892,10189,21163,Gary Cole,Ted,2
12893,10189,62862,Danny McBride,Red,3
12894,10189,4810,Rosie Perez,Carol,4
12895,10189,18472,Kevin Corrigan,Budlofsky,5
12896,10189,64342,Craig Robinson,Matheson,6
12897,10189,55085,Amber Heard,Angie Anderson,7
12898,10189,42157,Ed Begley Jr.,Robert,8
12899,10189,4496,Nora Dunn,Shannon,9
12900,35791,63,Milla Jovovich,Alice,0
12901,35791,17303,Ali Larter,Claire Redfield,1
12902,35791,8335,Kim Coates,Bennett,2
12903,35791,81097,Shawn Roberts,Albert Wesker,3
12904,35791,78994,Sergio Peris-Mencheta,Angel,4
12905,35791,57192,Spencer Locke,K-Mart,5
12906,35791,80758,Boris Kodjoe,Luther,6
12907,35791,3972,Wentworth Miller,Chris Redfield,7
12908,35791,7055,Sienna Guillory,Jill Valentine,8
12909,35791,114760,Kacey Barnfield,Crystal Waters,9
12910,442249,1694278,Y'lan Noel,Dmitri Cimber,0
12911,442249,1568053,Lex Scott Davis,Nya Charms,1
12912,442249,1376875,Joivan Wade,Isaiah Charms,2
12913,442249,2202,Steve Harris,Freddy,3
12914,442249,2081439,Mugga,Dolores,4
12915,442249,172156,Patch Darragh,Arlo Sabian / Chief of Staff,5
12916,442249,3141,Marisa Tomei,Dr. May Updale / Architect,6
12917,442249,141610,Luna Lauren Vélez,Luisa,7
12918,442249,2081440,Kristen Solis,Selina,8
12919,442249,2078725,Rotimi Paul,Skeletor,9
12920,379686,107379,LeBron James,LeBron James,0
12921,379686,1896,Don Cheadle,Al G. Rhythm,1
12922,379686,2998402,Cedric Joe,Dominic 'Dom' James,2
12923,379686,179896,Jeff Bergman,Bugs Bunny / Sylvester / Yosemite Sam / Fred Flintstone (voice),3
12924,379686,86498,Gabriel Iglesias,Speedy Gonzales (voice),4
12925,379686,505710,Zendaya,Lola Bunny (voice),5
12926,379686,89599,Eric Bauza,Daffy Duck / Porky Pig / Foghorn Leghorn / Elmer Fudd (voice),6
12927,379686,95257,Candi Milo,Granny (voice),7
12928,379686,78317,Bob Bergen,Tweety Bird (voice),8
12929,379686,60279,Fred Tatasciore,Taz (voice),9
12930,335977,3,Harrison Ford,Indiana Jones,0
12931,335977,1023483,Phoebe Waller-Bridge,Helena,1
12932,335977,1019,Mads Mikkelsen,Dr. Voller,2
12933,335977,467645,Boyd Holbrook,Klaber,3
12934,335977,2074238,Olivier Richters,Hauke,4
12935,335977,3810691,Ethann Isidore,Teddy,5
12936,335977,13014,Toby Jones,Basil Shaw,6
12937,335977,3131,Antonio Banderas,Renaldo,7
12938,335977,650,Karen Allen,Marion,8
12939,335977,655,John Rhys-Davies,Sallah,9
12940,41446,9206,Neve Campbell,Sidney Prescott,0
12941,41446,15234,David Arquette,Dewey Riley,1
12942,41446,14405,Courteney Cox,Gale Weathers-Riley,2
12943,41446,34847,Emma Roberts,Jill Roberts,3
12944,41446,17265,Hayden Panettiere,Kirby Reed,4
12945,41446,2681,Erik Knudsen,Robbie Mercer,5
12946,41446,28042,Rory Culkin,Charlie Walker,6
12947,41446,6407,Marley Shelton,Deputy Judy Hicks,7
12948,41446,18471,Anthony Anderson,Deputy Perkins,8
12949,41446,11702,Adam Brody,Deputy Hoss,9
12950,4771,1893,Casey Affleck,Patrick Kenzie,0
12951,4771,11705,Michelle Monaghan,Angie Gennaro,1
12952,4771,192,Morgan Freeman,Jack Doyle,2
12953,4771,228,Ed Harris,Remy Bressant,3
12954,4771,778,John Ashton,Nick Poole,4
12955,4771,39388,Amy Ryan,Helene McCready,5
12956,4771,23882,Amy Madigan,Bea McCready,6
12957,4771,39389,Titus Welliver,Lionel McCready,7
12958,4771,39390,Michael Kenneth Williams,Devin,8
12959,4771,39391,Edi Gathegi,Cheese,9
12960,340837,122889,Dane DeHaan,Lockhart,0
12961,340837,11355,Jason Isaacs,Volmer,1
12962,340837,1137824,Mia Goth,Hannah,2
12963,340837,35518,Harry Groener,Pembroke,3
12964,340837,9139,Celia Imrie,Victoria Watkins,4
12965,340837,383624,Adrian Schiller,Deputy Director,5
12966,340837,1346980,Ivo Nandi,Enrico,6
12967,340837,67987,Tomas Norström,Frank Hill,7
12968,340837,1760767,Ashok Mandanna,Ron Nair,8
12969,340837,52878,Lisa Banes,Hollis,9
12970,225886,6941,Cameron Diaz,Annie,0
12971,225886,41088,Jason Segel,Jay,1
12972,225886,52997,Rob Corddry,Robby,2
12973,225886,475512,Ellie Kemper,Tess,3
12974,225886,2879,Rob Lowe,Hank,4
12975,225886,68276,Jolene Blalock,Catalina,5
12976,225886,1384191,Melissa Paulo,Rosie,6
12977,225886,105648,Nat Faxon,Max,7
12978,225886,9279,Nancy Lenehan,Linda,8
12979,225886,1306572,Giselle Eisenberg,Nell,9
12980,460019,82819,Nolan Gerard Funk,Tyson Curran,0
12981,460019,205307,Lucy Hale,Olivia Barron,1
12982,460019,1515230,Violett Beane,Markie Cameron,2
12983,460019,53280,Tyler Posey,Lucas Moreno,3
12984,460019,1560379,Hayden Szeto,Brad Chang,4
12985,460019,1313564,Aurora Perrineau,Giselle Hammond,5
12986,460019,1163789,Sophia Ali,Penelope Amari,6
12987,460019,138558,Landon Liboiron,Carter,7
12988,460019,1719587,Morgan Lindholm,Alexis Podell,8
12989,460019,54043,Gary Anthony Williams,Calex (voice),9
12990,1817,72466,Colin Farrell,Stu Shepard,0
12991,1817,2628,Kiefer Sutherland,The Caller,1
12992,1817,2178,Forest Whitaker,Captain Ramey,2
12993,1817,8329,Radha Mitchell,Kelly Shepard,3
12994,1817,3897,Katie Holmes,Pamela McFadden,4
12995,1817,45245,Paula Jai Parker,Felicia,5
12996,1817,174223,Arian Ash,Corky,6
12997,1817,68430,Tia Texada,Asia,7
12998,1817,42557,John Enos III,Leon,8
12999,1817,55755,Richard T. Jones,Sergeant Cole,9
13000,277216,1371398,O'Shea Jackson Jr.,Ice Cube,0
13001,277216,1154054,Corey Hawkins,Dr. Dre,1
13002,277216,1115984,Jason Mitchell,Eazy-E,2
13003,277216,55091,Neil Brown Jr.,DJ Yella,3
13004,277216,83860,Aldis Hodge,MC Ren,4
13005,277216,13242,Paul Giamatti,Jerry Heller,5
13006,277216,1371397,R. Marcos Taylor,Suge Knight,6
13007,277216,1200864,LaKeith Stanfield,Snoop Dogg,7
13008,277216,1503717,Carra Patterson,Tomica,8
13009,277216,1113461,Elena Goode,Nicole,9
13010,8810,2461,Mel Gibson,Max Rockatansky,0
13011,8810,27752,Bruce Spence,The Gyro Captain,1
13012,8810,47461,Michael Preston,Pappagallo,2
13013,8810,121417,Max Phipps,The Toadie,3
13014,8810,26491,Vernon Wells,Wez,4
13015,8810,933020,Kjell Nilsson,The Humungus,5
13016,8810,933021,Emil Minty,The Feral Kid,6
13017,8810,26055,Virginia Hey,Warrior Woman,7
13018,8810,83771,William Zappa,Zetta,8
13019,8810,94785,Arkie Whiteley,The Captain's Girl,9
13020,466420,6193,Leonardo DiCaprio,Ernest Burkhart,0
13021,466420,380,Robert De Niro,William Hale,1
13022,466420,1183917,Lily Gladstone,Mollie Burkhart,2
13023,466420,88124,Jesse Plemons,Tom White,3
13024,466420,7863,Tantoo Cardinal,Lizzie Q,4
13025,466420,12074,John Lithgow,Prosecutor Peter Leaward,5
13026,466420,18269,Brendan Fraser,W.S. Hamilton,6
13027,466420,3006897,Cara Jade Myers,Anna,7
13028,466420,3006898,JaNae Collins,Reta,8
13029,466420,2698946,Jillian Dion,Minnie,9
13030,881,500,Tom Cruise,Lt. Daniel Kaffee,0
13031,881,514,Jack Nicholson,Col. Nathan R. Jessep,1
13032,881,3416,Demi Moore,Lt. Cdr. JoAnne Galloway,2
13033,881,4724,Kevin Bacon,Capt. Jack Ross,3
13034,881,2628,Kiefer Sutherland,Lt. Jonathan Kendrick,4
13035,881,7166,Kevin Pollak,Lt. Sam Weinberg,5
13036,881,6717,James Marshall,Pfc. Louden Downey,6
13037,881,22131,J.T. Walsh,Lt. Col. Matthew A. Markinson,7
13038,881,13524,Christopher Guest,Dr. Stone,8
13039,881,1352413,J.A. Preston,Judge Randolph,9
13040,48138,3896,Liam Neeson,Dr. Martin Harris,0
13041,48138,9824,Diane Kruger,Gina,1
13042,48138,31717,January Jones,Elizabeth Harris,2
13043,48138,18992,Aidan Quinn,Martin B.,3
13044,48138,2310,Bruno Ganz,Ernst Jürgen,4
13045,48138,8924,Frank Langella,Rodney Cole,5
13046,48138,8197,Sebastian Koch,Professor Leo Bressler,6
13047,48138,228881,Olivier Schneider,Smith,7
13048,48138,3933,Stipe Erceg,Jones,8
13049,48138,65054,Rainer Bock,Herr Strauss,9
13050,189,56731,Jessica Alba,Nancy,0
13051,189,62,Bruce Willis,Hartigan,1
13052,189,2295,Mickey Rourke,Marv,2
13053,189,16851,Josh Brolin,Dwight,3
13054,189,24045,Joseph Gordon-Levitt,Johnny,4
13055,189,10912,Eva Green,Ava,5
13056,189,5916,Rosario Dawson,Gail,6
13057,189,6280,Powers Boothe,Senator Roark,7
13058,189,352,Dennis Haysbert,Manute,8
13059,189,11477,Ray Liotta,Joey,9
13060,3558,1920,Winona Ryder,Susanna,0
13061,3558,11701,Angelina Jolie,Lisa,1
13062,3558,20387,Clea DuVall,Georgina,2
13063,3558,328,Brittany Murphy,Daisy,3
13064,3558,32798,Elisabeth Moss,Polly,4
13065,3558,7499,Jared Leto,Tobias Jacobs,5
13066,3558,4175,Jeffrey Tambor,Dr. Potts,6
13067,3558,13333,Vanessa Redgrave,Dr. Wick,7
13068,3558,2395,Whoopi Goldberg,Valerie,8
13069,3558,32799,Angela Bettis,Janet,9
13070,569547,1687041,Fionn Whitehead,Stefan Butler,0
13071,569547,45050,Craig Parkinson,Peter Butler,1
13072,569547,182327,Alice Lowe,Dr. Haynes,2
13073,569547,1502438,Asim Chaudhry,Mohan Thakur,3
13074,569547,93491,Will Poulter,Colin Ritman,4
13075,569547,1510974,Tallulah Haddon,Kitty,5
13076,569547,2203371,Catriona Knox,Leslie,6
13077,569547,2203378,Paul Bradley,Robin,7
13078,569547,28477,Jonathan Aris,Crispin,8
13079,569547,2203379,A.J. Houghton,Young Stefan,9
13080,9982,5367,Zach Braff,Chicken Little (voice),0
13081,9982,1201,Garry Marshall,Buck Cluck (voice),1
13082,9982,27726,Don Knotts,Mayor Turkey Lurkey (voice),2
13083,9982,12110,Amy Sedaris,Foxy Loxy (voice),3
13084,9982,18324,Steve Zahn,Runt of the Litter (voice),4
13085,9982,3234,Joan Cusack,Abby Mallard (voice),5
13086,9982,2387,Patrick Stewart,Mr. Woolensworth (voice),6
13087,9982,20753,Fred Willard,Melvin - Alien Dad (voice),7
13088,9982,11514,Catherine O'Hara,Tina - Alien Mom (voice),8
13089,9982,12900,Wallace Shawn,Principal Fetchit (voice),9
13090,10483,976,Jason Statham,Jensen Ames,0
13091,10483,11148,Joan Allen,Warden Hennessey,1
13092,10483,6972,Ian McShane,Coach,2
13093,10483,8169,Tyrese Gibson,Machine Gun Joe Mason,3
13094,10483,76511,Natalie Martinez,Elizabeth Case,4
13095,10483,21942,Max Ryan,Pachenko,5
13096,10483,76512,Jason Clarke,Guard Ulrich,6
13097,10483,76513,Frederick Koehler,Lists,7
13098,10483,16429,Jacob Vargas,Gunner,8
13099,10483,76514,Justin Mader,Travis Colt,9
13100,1213,1892,Matt Damon,Tom Ripley,0
13101,1213,12052,Gwyneth Paltrow,Marge Sherwood,1
13102,1213,9642,Jude Law,Dickie Greenleaf,2
13103,1213,112,Cate Blanchett,Meredith Logue,3
13104,1213,1233,Philip Seymour Hoffman,Freddie Miles,4
13105,1213,1709,Jack Davenport,Peter Smith-Kingsley,5
13106,1213,8986,James Rebhorn,Herbert Greenleaf,6
13107,1213,15915,Sergio Rubini,Inspector Roverini,7
13108,1213,4492,Philip Baker Hall,Alvin MacCarron,8
13109,1213,1989,Celia Weston,Aunt Joan,9
13110,136795,18277,Sandra Bullock,Ashburn,0
13111,136795,55536,Melissa McCarthy,Mullins,1
13112,136795,76961,Demián Bichir,Hale,2
13113,136795,9562,Marlon Wayans,Levy,3
13114,136795,4688,Michael Rapaport,Jason Mullins,4
13115,136795,58184,Jane Curtin,Mrs. Mullins,5
13116,136795,1186010,Spoken Reasons,Rojas,6
13117,136795,1183546,Dan Bakkedahl,Craig,7
13118,136795,1213573,Taran Killam,Adam,8
13119,136795,178926,Michael McDonald,Julian,9
13120,64686,6384,Keanu Reeves,Kai,0
13121,64686,9195,Hiroyuki Sanada,Kuranosuke Ôishi,1
13122,64686,58593,Ko Shibasaki,Mika,2
13123,64686,13275,Tadanobu Asano,Lord Kira,3
13124,64686,136191,Min Tanaka,Lord Asano,4
13125,64686,18054,Rinko Kikuchi,Witch,5
13126,64686,1253541,Jin Akanishi,Chikara,6
13127,64686,1095404,Masayoshi Haneda,Yasuno,7
13128,64686,1278788,Hiroshi Sogabe,Hazama,8
13129,64686,1278789,Takato Yonemoto,Basho,9
13130,1339713,1561370,Michael Johnston,Bear,0
13131,1339713,2638587,Inde Navarrette,Nikki,1
13132,1339713,2823609,Cooper Tomlinson,Ian,2
13133,1339713,1519711,Megan Lawless,Sarah,3
13134,1339713,28637,Andy Richter,Carter,4
13135,1339713,3095494,Haley Fitzgerald,Viola,5
13136,1339713,1352948,Darin Toonder,Harry,6
13137,1339713,4030428,Anthony Pavone,Reggie,7
13138,1339713,3592074,Justice,Joe,8
13139,1339713,5618033,Anthony Casabianca,Chris,9
13140,529203,2963,Nicolas Cage,Grug (voice),0
13141,529203,54693,Emma Stone,Eep (voice),1
13142,529203,10859,Ryan Reynolds,Guy (voice),2
13143,529203,2229,Catherine Keener,Ugga (voice),3
13144,529203,9599,Cloris Leachman,Gran (voice),4
13145,529203,54729,Clark Duke,Thunk (voice),5
13146,529203,41087,Leslie Mann,Hope Betterman (voice),6
13147,529203,22970,Peter Dinklage,Phil Betterman (voice),7
13148,529203,1663195,Kelly Marie Tran,Dawn Betterman (voice),8
13149,529203,3042923,Kailey Crawford,Sandy (voice),9
13150,2898,514,Jack Nicholson,Melvin Udall,0
13151,2898,9994,Helen Hunt,Carol Connelly,1
13152,2898,17141,Greg Kinnear,Simon Bishop,2
13153,2898,9777,Cuba Gooding Jr.,Frank Sachs,3
13154,2898,28778,Shirley Knight,Beverly Connelly,4
13155,2898,10135,Jesse James,Spencer Connelly,5
13156,2898,5586,Yeardley Smith,Jackie Simpson,6
13157,2898,28779,Lupe Ontiveros,Nora Manning,7
13158,2898,22108,Skeet Ulrich,Vincent Lopiano,8
13159,2898,1524,Harold Ramis,Dr. Bettes,9
13160,75174,3896,Liam Neeson,John Ottway,0
13161,75174,20212,Dermot Mulroney,Jerome Talget,1
13162,75174,81685,Frank Grillo,John Diaz,2
13163,75174,424,Dallas Roberts,Pete Henrick,3
13164,75174,43547,Nonso Anozie,Jackson Burke,4
13165,75174,18473,James Badge Dale,Luke Lewenden,5
13166,75174,55569,Anne Openshaw,Ana Ottway,6
13167,75174,574093,Jonathan James Bitonti,John Ottway (5 Years Old),7
13168,75174,59674,Ben Hernandez Bray,Dwayne Hernandez,8
13169,75174,935295,Peter Girges,Company Clerk,9
13170,582,678,Martina Gedeck,Christa-Maria Sieland,0
13171,582,8196,Ulrich Mühe,Gerd Wiesler,1
13172,582,8197,Sebastian Koch,Georg Dreyman,2
13173,582,8198,Ulrich Tukur,Anton Grubitz,3
13174,582,8199,Thomas Thieme,Bruno Hempf,4
13175,582,8200,Hans-Uwe Bauer,Paul Hauser,5
13176,582,8201,Volkmar Kleinert,Albert Jerska,6
13177,582,8202,Matthias Brenner,Karl Wallner,7
13178,582,8204,Charly Hübner,Udo,8
13179,582,1081,Herbert Knaup,Gregor Hessenstein,9
13180,345911,20374,Teresa Palmer,Rebecca,0
13181,345911,49,Maria Bello,Sophie,1
13182,345911,1352028,Gabriel Bateman,Martin,2
13183,345911,996224,Alexander DiPersia,Bret,3
13184,345911,1186027,Alicia Vela-Bailey,Diana,4
13185,345911,21029,Billy Burke,Paul,5
13186,345911,1659211,Andi Osho,Emma,6
13187,345911,1598936,Maria Russell,Gomez,7
13188,345911,204548,Rolando Boyce,Brian Andrews,8
13189,345911,1302131,Lotta Losten,Esther,9
13190,9739,16483,Sylvester Stallone,John Spartan,0
13191,9739,10814,Wesley Snipes,Simon Phoenix,1
13192,9739,18277,Sandra Bullock,Lt. Lenina Huxley,2
13193,9739,15788,Nigel Hawthorne,Dr. Raymond Cocteau,3
13194,9739,4589,Benjamin Bratt,Alfredo Garcia,4
13195,9739,60949,Rob Schneider,Erwin,5
13196,9739,4029,Bob Gunton,Chief George Earle,6
13197,9739,13243,Glenn Shadix,Associate Bob,7
13198,9739,5724,Denis Leary,Edgar Friendly,8
13199,9739,8854,Bill Cobbs,Zachary Lamb - Aged,9
13200,9313,6193,Leonardo DiCaprio,King Louis XIV / Philippe,0
13201,9313,5168,Gabriel Byrne,D'Artagnan,1
13202,9313,16940,Jeremy Irons,Aramis,2
13203,9313,6949,John Malkovich,Athos,3
13204,9313,16927,Gérard Depardieu,Porthos,4
13205,9313,57298,Anne Parillaud,Queen Mother Anne,5
13206,9313,73937,Judith Godrèche,Christine,6
13207,9313,38331,Edward Atterton,Lt. Andre,7
13208,9313,133,Peter Sarsgaard,Raoul,8
13209,9313,41419,Hugh Laurie,King's Advisor,9
13210,14756,1341,Donnie Yen,Yip Man,0
13211,14756,20519,Simon Yam,Zhou Qing Quan,1
13212,14756,117760,Lynn Hung Doi-Lam,Zhang Yong Cheng,2
13213,14756,234641,Hiroyuki Ikeuchi,General Miura,3
13214,14756,83820,Gordon Lam Ka-Tung,Captain Li Zhao,4
13215,14756,130598,Louis Fan Siu-Wong,Jin Shan Zhao,5
13216,14756,78878,Xing Yu,Master Zealot Lin / Crazy Lin,6
13217,14756,105422,Wong Yau-Nam,Shao Dan Yuan,7
13218,14756,130597,Dennis To Yu-Hang,Hu Wei,8
13219,14756,1624920,Calvin Cheng,Zhou Guang Yao,9
13220,663,2144,Tobin Bell,John Kramer / Jigsaw,0
13221,663,36055,Costas Mandylor,Mark Hoffman,1
13222,663,50020,Scott Patterson,Agent Strahm,2
13223,663,22434,Betsy Russell,Jill Tuck,3
13224,663,2687,Lyriq Bent,Rigg,4
13225,663,51037,Athena Karkanis,Agent Perez,5
13226,663,51036,Louis Ferreira,Art,6
13227,663,51038,Simon Reynolds,Lamanna,7
13228,663,2680,Donnie Wahlberg,Eric Matthews,8
13229,663,2464,Angus Macfadyen,Jeff Denlon,9
13230,10501,11181,Kenneth Branagh,Miguel  (voice),0
13231,10501,8945,Kevin Kline,Tulio (voice),1
13232,10501,4810,Rosie Perez,Chel (voice),2
13233,10501,23346,Armand Assante,Tzekel-Kan (voice),3
13234,10501,587,Edward James Olmos,Chief (voice),4
13235,10501,12077,Jim Cummings,Cortes (voice),5
13236,10501,15831,Frank Welker,Altivo (voice),6
13237,10501,2144,Tobin Bell,Zaragoza (voice),7
13238,10501,11370,Elton John,Narrator (voice),8
13239,10501,1552486,Duncan Marjoribanks,Acolyte (voice),9
13240,40807,24045,Joseph Gordon-Levitt,Adam Lerner,0
13241,40807,19274,Seth Rogen,Kyle Hirons,1
13242,40807,84223,Anna Kendrick,Katherine McKay,2
13243,40807,18997,Bryce Dallas Howard,Rachael,3
13244,40807,5657,Anjelica Huston,Diane Lerner,4
13245,40807,41746,Serge Houde,Richard Lerner,5
13246,40807,4492,Philip Baker Hall,Alan,6
13247,40807,40009,Matt Frewer,Mitch,7
13248,40807,41436,Andrew Airlie,Dr. Ross,8
13249,40807,89551,Peter Kelamis,Phil,9
13250,37094,3392,Michael Douglas,D-Fens,0
13251,37094,3087,Robert Duvall,Prendergast,1
13252,37094,10767,Barbara Hershey,Beth,2
13253,37094,10768,Rachel Ticotin,Sandra,3
13254,37094,4514,Tuesday Weld,Mrs. Prendergast,4
13255,37094,8351,Frederic Forrest,Surplus Store Owner,5
13256,37094,2207,Lois Smith,D-Fens' Mother,6
13257,37094,1402302,Joey Singer,Adele (Beth's Child),7
13258,37094,116778,Ebbe Roe Smith,Guy on Freeway,8
13259,37094,17355,Michael Paul Chan,Mr. Lee,9
13260,16871,8291,Alison Lohman,Christine Brown,0
13261,16871,15033,Justin Long,Clay Dalton,1
13262,16871,95696,Lorna Raver,Mrs. Ganush,2
13263,16871,95697,Dileep Rao,Rham Jas,3
13264,16871,19839,David Paymer,Mr. Jacks,4
13265,16871,270,Adriana Barraza,Shaun San Dena,5
13266,16871,10486,Chelcie Ross,Leonard Dalton,6
13267,16871,22075,Reggie Lee,Stu Rubin,7
13268,16871,54586,Molly Cheek,Trudy Dalton,8
13269,16871,81682,Bojana Novaković,Ilenka Ganush,9
13270,882598,1396124,Sosie Bacon,Rose Cotter,0
13271,882598,59219,Kyle Gallner,Joel,1
13272,882598,198847,Jessie T. Usher,Trevor,2
13273,882598,79087,Robin Weigert,Dr. Madeline Northcott,3
13274,882598,145245,Caitlin Stasey,Laura Weaver,4
13275,882598,53493,Kal Penn,Dr. Morgan Desai,5
13276,882598,1281250,Rob Morgan,Robert Talley,6
13277,882598,212766,Gillian Zinser,Holly,7
13278,882598,159657,Judy Reyes,Victoria Munoz,8
13279,882598,1677346,Jack Sochet,Carl Renken,9
13280,4148,6193,Leonardo DiCaprio,Frank Wheeler,0
13281,4148,204,Kate Winslet,April Wheeler,1
13282,4148,8534,Kathy Bates,Mrs. Helen Givings,2
13283,4148,335,Michael Shannon,John Givings,3
13284,4148,17696,Kathryn Hahn,Milly Campbell,4
13285,4148,35029,David Harbour,Shep Campbell,5
13286,4148,19152,Dylan Baker,Jack Ordway,6
13287,4148,172705,Richard Easton,Mr. Givings,7
13288,4148,35028,Zoe Kazan,Maureen Grube,8
13289,4148,6067,Jay O. Sanders,Bart Pollock,9
13290,55779,37059,Nicholas D'Agosto,Sam,0
13291,55779,131820,Emma Bell,Molly,1
13292,55779,1223185,Miles Fisher,Peter Friedkin,2
13293,55779,223124,Ellen Wroe,Candice Hooper,3
13294,55779,103389,Jacqueline MacInnes Wood,Olivia Castle,4
13295,55779,1211946,P.J. Byrne,Isaac,5
13296,55779,78432,Arlen Escarpeta,Nathan,6
13297,55779,28638,David Koechner,Dennis,7
13298,55779,24047,Courtney B. Vance,Agent Block,8
13299,55779,19384,Tony Todd,Bludworth,9
13300,9804,1269,Kevin Costner,Mariner,0
13301,9804,2778,Dennis Hopper,Deacon,1
13302,9804,10478,Jeanne Tripplehorn,Helen,2
13303,9804,53930,Tina Majorino,Enola,3
13304,9804,49832,R. D. Call,Enforcer,4
13305,9804,151943,Gerard Murphy,Nord,5
13306,9804,2169,Michael Jeter,Old Gregor,6
13307,9804,3432,Rick Aviles,Gatesman,7
13308,9804,8335,Kim Coates,Drifter,8
13309,9804,59350,Chaim Jeraffi,Drifter,9
13310,8271,10959,Shia LaBeouf,Kale Brecht,0
13311,8271,20376,Sarah Roemer,Ashley Carlson,1
13312,8271,530,Carrie-Anne Moss,Julie Brecht,2
13313,8271,52,David Morse,Robert Turner,3
13314,8271,54247,Aaron Yoo,Ronnie,4
13315,8271,20191,Jose Pablo Cantillo,Officer Gutierrez,5
13316,8271,13525,Matt Craven,Daniel Brecht,6
13317,8271,19492,Viola Davis,Detective Parker,7
13318,8271,1386253,Brandon Caruso,Greenwood Boy,8
13319,8271,1386254,Luciano Rauso,Greenwood Boy,9
13320,7350,514,Jack Nicholson,Edward Periman Cole,0
13321,7350,192,Morgan Freeman,Carter Chambers,1
13322,7350,52601,Sean Hayes,Thomas,2
13323,7350,18292,Beverly Todd,Virginia Chambers,3
13324,7350,52603,Alfonso Freeman,Roger Chambers,4
13325,7350,86175,Dawn Lewis,Flight Attendant,5
13326,7350,52602,Rob Morrow,Dr. Hollins,6
13327,7350,1073870,Brian Copeland,Lee,7
13328,7350,47669,Rowena King,Angelica,8
