movie_id,title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,status,overview
101299,The Hunger Games: Catching Fire,en,2013-11-15,146,130000000.0,865011746.0,16.5513,7.428,18604,Released,"After surviving the Hunger Games, Katniss and Peeta struggle with the consequences of their victory as unrest spreads across Panem. Forced back into the spotlight, they become symbols of hope and resistance while the Capitol prepares a new and deadly challenge that will change the future of the nation forever."
76338,Thor: The Dark World,en,2013-10-30,112,170000000.0,644783140.0,28.1679,6.512,18497,Released,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all."
381288,Split,en,2017-01-19,117,9000000.0,278454358.0,14.1843,7.341,18473,Released,"Though Kevin has evidenced 23 personalities to his trusted psychiatrist, Dr. Fletcher, there remains one still submerged who is set to materialize and dominate all the others. Compelled to abduct three teenage girls led by the willful, observant Casey, Kevin reaches a war for survival among all of those contained within him — as well as everyone around him — as the walls between his compartments shatter apart."
269149,Zootopia,en,2016-02-11,109,150000000.0,1025521689.0,24.8808,7.765,18329,Released,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery."
18785,The Hangover,en,2009-06-02,100,35000000.0,469310836.0,26.0188,7.338,18297,Released,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time."
313369,La La Land,en,2016-12-01,129,30000000.0,509183536.0,23.0035,7.9,18284,Released,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart."
198663,The Maze Runner,en,2014-09-10,113,34000000.0,348319861.0,27.3543,7.191,18283,Released,"A teenager with no memory of his past finds himself among a group of boys living in a walled enclosure surrounded by a massive, ever-changing maze. As he struggles to adapt to their rules and society, he begins to uncover clues that may lead to escape and the truth behind their confinement."
205596,The Imitation Game,en,2014-11-14,113,14000000.0,233555708.0,22.1448,7.983,18243,Released,"Based on the real life story of legendary cryptanalyst Alan Turing, the film portrays the nail-biting race against time by Turing and his brilliant team of code-breakers at Britain's top-secret Government Code and Cypher School at Bletchley Park, during the darkest days of World War II."
274,The Silence of the Lambs,en,1991-02-14,119,19000000.0,272742922.0,7.0584,8.345,18235,Released,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out."
329,Jurassic Park,en,1993-06-11,127,63000000.0,1058454230.0,14.7612,7.976,18118,Released,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape."
207703,Kingsman: The Secret Service,en,2015-01-24,129,81000000.0,414351546.0,17.7424,7.619,17968,Released,The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.
424694,Bohemian Rhapsody,en,2018-10-24,135,52000000.0,910813521.0,12.477,7.955,17898,Released,"Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess."
1124,The Prestige,en,2006-10-19,130,40000000.0,109676311.0,31.7667,8.211,17849,Released,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences."
374720,Dunkirk,en,2017-07-19,107,150000000.0,549136737.0,17.4674,7.5,17752,Released,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II."
109445,Frozen,en,2013-11-20,102,150000000.0,1274219009.0,25.1991,7.249,17729,Released,"Young princess Anna of Arendelle dreams about finding true love at her sister Elsa’s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff, his reindeer Sven, and snowman Olaf. On an adventure where she will find out what friendship, courage, family, and true love really means."
424,Schindler's List,en,1993-12-15,195,22000000.0,321365567.0,30.3727,8.57,17680,Released,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.
324857,Spider-Man: Into the Spider-Verse,en,2018-12-06,117,90000000.0,394884133.0,64.9577,8.393,17524,Released,"Struggling to find his place in the world while juggling school and family, Brooklyn teenager Miles Morales is unexpectedly bitten by a radioactive spider and develops unfathomable powers just like the one and only Spider-Man. While wrestling with the implications of his new abilities, Miles discovers a super collider created by the madman Wilson ""Kingpin"" Fisk, causing others from across the Spider-Verse to be inadvertently transported to his dimension."
857,Saving Private Ryan,en,1998-07-24,169,70000000.0,481840909.0,27.6638,8.2,17521,Released,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home."
335983,Venom,en,2018-09-28,112,116000000.0,856085151.0,18.4939,6.825,17405,Released,"Investigative journalist Eddie Brock attempts a comeback following a scandal, but accidentally becomes the host of Venom, a violent, super powerful alien symbiote. Soon, he must rely on his newfound powers to protect the world from a shadowy organization looking for a symbiote of their own."
58,Pirates of the Caribbean: Dead Man's Chest,en,2006-07-06,151,200000000.0,1066179747.0,23.706,7.389,17387,Released,"Captain Jack Sparrow’s got a blood debt to pay: he owes his soul to the legendary Davy Jones, ghastly Ruler of the Ocean Depths. To escape eternal servitude aboard the Flying Dutchman, ever-crafty Jack must track down the still-beating heart of Jones. But he won’t do it alone: Will Turner and Elizabeth Swann are drawn back into another one of his perilous quests—assuming they can evade execution for aiding a pirate."
640,Catch Me If You Can,en,2002-12-16,141,52000000.0,352114312.0,18.7221,7.979,17321,Released,"A true story about Frank Abagnale Jr. who, before his 19th birthday, successfully conned millions of dollars worth of checks as a Pan Am pilot, doctor, and legal prosecutor. An FBI agent makes it his mission to put him behind bars. But Frank not only eludes capture, he revels in the pursuit."
429617,Spider-Man: Far From Home,en,2019-06-28,129,160000000.0,1132723226.0,105.6644,7.395,17240,Released,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent."
240832,Lucy,en,2014-07-25,89,40000000.0,469058574.0,13.5829,6.475,17219,Released,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic."
333339,Ready Player One,en,2018-03-28,140,175000000.0,607274134.0,18.7839,7.589,17149,Released,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune."
1892,Return of the Jedi,en,1983-05-25,132,32350000.0,572700000.0,17.2272,7.911,17106,Released,"Luke Skywalker leads a mission to rescue his friend Han Solo from the clutches of Jabba the Hutt, the Emperor prepares to crush the Rebellion with a more powerful Death Star, and the Rebel fleet mounts a massive attack on the space station. Luke Skywalker confronts Darth Vader in a final climactic duel before the evil Emperor."
